RFID,nom,prenom,courriel,tel,adresse_postale,dateDeNaissance,idGrade,idRang,idDignite,idTitre,idGroupe
3684787784,Briand,Michèle,briand_michèle@noos.fr,8147151911,89896,1976-09-04,4,,,,2829168963
9985391896,Poulain,Guillaume,poulain_guillaume@orange.fr,4378704277,93732,1973-04-20,1,,,2.0,3038314745
5442637121,Leconte,Sébastien,leconte_sébastien@ifrance.com,1210108576,28241,2001-03-16,3,2.0,,,8283391142
5851991602,Morel,Auguste,morel_auguste@orange.fr,8699764018,33932,2002-11-24,3,,,,2447515723
8638947097,Georges,Charlotte,georges_charlotte@bouygtel.fr,0198500670,53459,1956-04-05,3,,,,3030842343
6858190016,Diallo,Timothée,diallo_timothée@tiscali.fr,1105905300,58050,2003-06-15,1,,1.0,,2740300555
6022840077,Albert,Thérèse,albert_thérèse@gmail.com,8313977876,15998,1977-07-22,1,,,,4215140589
4850284973,Rousseau,Maurice,rousseau_maurice@wanadoo.fr,0122131972,26664,1941-04-24,2,,,,5366105887
3311900942,De Oliveira,Paul,de oliveira_paul@orange.fr,5118792727,77992,1952-11-17,1,,,,3498683433
6825625422,Bertrand,Laetitia,bertrand_laetitia@sfr.fr,3762816042,56350,1997-08-14,1,,,,4551123954
3312182697,Voisin,Thibault,voisin_thibault@noos.fr,3470336435,77254,1955-06-22,1,,,,2587949349
1417443083,Salmon,Guillaume,salmon_guillaume@sfr.fr,4469700491,93686,1991-10-30,1,,1.0,,3030842343
7588573708,Delorme,Juliette,delorme_juliette@dbmail.com,1160708350,84835,1955-04-19,1,,,,1214418842
7082425639,Leclercq,Victoire,leclercq_victoire@ifrance.com,1500198366,20734,1987-01-21,1,,,,3392728242
5438443124,Bonnet,Christelle,bonnet_christelle@gmail.com,0378404043,82749,2000-02-10,5,1.0,2.0,,5480431818
3869029383,Lucas,Michèle,lucas_michèle@yahoo.fr,1764901545,36111,2007-10-01,4,,,1.0,8236279818
1769921565,Diallo,Georges,diallo_georges@voila.fr,9277674986,77712,1968-02-26,1,,,,9252043601
4975096605,Joseph,Aurore,joseph_aurore@dbmail.com,2056745650,64100,1940-07-22,1,,,,2829168963
9999556424,Dias,Honoré,dias_honoré@wanadoo.fr,7286499393,16815,2007-01-16,3,,,,8968339833
6819629932,Lebon,Robert,lebon_robert@sfr.fr,0750605877,95872,1964-05-29,1,,,,8054020172
1748557571,Brunet,Alain,brunet_alain@laposte.net,7474526849,68086,1997-01-22,1,,,,3462875358
4744636206,Léger,Virginie,léger_virginie@orange.fr,3135051943,42597,2008-01-26,2,,,,8876413213
8204379447,Hernandez,Véronique,hernandez_véronique@yahoo.fr,1563683806,66316,1949-11-09,1,,,,3030842343
2750345583,Diaz,Frédéric,diaz_frédéric@wanadoo.fr,1636974770,54917,1969-04-01,1,1.0,,,3794479229
1175786497,Da Silva,Maggie,da silva_maggie@tiscali.fr,8901724282,74103,1995-08-06,1,,,,5480431818
9167838499,Grenier,Marie,grenier_marie@tele2.fr,9953354068,56976,1947-10-27,1,,,,3498683433
1954840642,Allain,Daniel,allain_daniel@ifrance.com,6287472885,23764,1993-01-24,1,,,,3538927591
2897905009,Lebrun,Louise,lebrun_louise@hotmail.fr,0598929367,45482,2002-03-29,1,,,,7382270602
7809676981,Munoz,Noël,munoz_noël@bouygtel.fr,8998974007,37143,1973-10-30,1,,,,1214418842
3585548234,Marques,Daniel,marques_daniel@sfr.fr,9920091494,50334,1937-04-21,1,,,,8968339833
1532495258,Gauthier,Guy,gauthier_guy@tiscali.fr,2697258041,12599,2008-01-09,1,,,,8054020172
9713074670,Lelièvre,Inès,lelièvre_inès@bouygtel.fr,2087235522,61905,1967-06-01,1,1.0,,,2548185245
7445742182,Allain,Victoire,allain_victoire@yahoo.fr,4875663208,55046,1992-08-18,1,,,,3431295653
8537741198,Lacombe,Édith,lacombe_édith@laposte.net,7928452800,16414,1999-02-14,3,,,,3038314745
3814812977,Vasseur,Danielle,vasseur_danielle@free.fr,2725963361,36582,1937-12-23,1,,,,4261260447
2760507717,Peron,Marthe,peron_marthe@gmail.com,7102107683,39920,1947-05-02,1,,,,6050453215
1049479406,Hubert,Jacqueline,hubert_jacqueline@sfr.fr,6689395820,18970,1947-05-04,1,,,,3794479229
9317810147,Marques,Margot,marques_margot@bouygtel.fr,8407042356,19400,1999-05-05,2,,,,2954742847
7898928340,Jean,Guy,jean_guy@orange.fr,1686691054,55602,1957-03-10,1,,,,2954742847
1328383319,Lecomte,Antoine,lecomte_antoine@ifrance.com,8858582491,40437,2004-07-04,5,,1.0,2.0,6050453215
5815638974,Becker,Maurice,becker_maurice@laposte.net,3115615087,95979,1976-02-04,1,,,,8876413213
1868326695,Fontaine,Augustin,fontaine_augustin@wanadoo.fr,9770402405,98621,1995-01-20,1,1.0,,,3322968243
8619477479,Jacquot,Nath,jacquot_nath@voila.fr,7477659939,67552,1947-08-09,1,,2.0,,6793816076
6432689103,Lamy,Suzanne,lamy_suzanne@noos.fr,2760795421,73751,2007-05-14,4,,3.0,1.0,8654757824
6486195899,Hamon,Christelle,hamon_christelle@wanadoo.fr,1352145362,76811,2002-09-01,3,,,,5480431818
3325790599,Peron,Isabelle,peron_isabelle@free.fr,7545682974,36431,1986-06-13,1,,,,2369643785
6177184065,Hebert,Élise,hebert_élise@dbmail.com,1330933585,68856,2004-01-26,7,1.0,3.0,2.0,1291576549
6009447007,Maillard,Anastasie,maillard_anastasie@orange.fr,3833896112,82096,1974-07-26,1,,,,7713134262
2776415431,Jourdan,Gérard,jourdan_gérard@ifrance.com,6568881725,22959,1958-01-24,7,2.0,,3.0,6050453215
6438655603,Durand,Marguerite,durand_marguerite@orange.fr,5380416535,11994,1967-03-17,1,,,,1177570259
6786610736,Hamon,René,hamon_rené@yahoo.fr,4443304890,22625,2007-04-04,5,2.0,,2.0,3538927591
8096708695,Jacquot,Marianne,jacquot_marianne@ifrance.com,3886657019,71106,1936-06-17,1,,,,8654757824
5267490531,Morin,Xavier,morin_xavier@orange.fr,0411547919,89997,2005-07-19,1,,,,8965668535
9788275820,Berthelot,Eugène,berthelot_eugène@ifrance.com,4809606338,59996,1993-02-12,3,,,,9049066537
3563556368,Chevallier,Michel,chevallier_michel@bouygtel.fr,2494110693,86074,1943-03-22,1,,,,7970714119
4799022287,Chartier,Louis,chartier_louis@orange.fr,1234147934,99151,2004-02-14,1,,1.0,,7713134262
6763122624,Raynaud,Roland,raynaud_roland@yahoo.fr,5786888265,26074,2003-05-22,2,,,,3038314745
4476473243,Traore,Henriette,traore_henriette@live.com,4838495577,58560,2005-05-19,5,2.0,3.0,2.0,2829168963
3115183674,Vallet,Jérôme,vallet_jérôme@voila.fr,9287061142,75449,1995-04-16,1,1.0,,,6774919538
1739793256,Wagner,Alix,wagner_alix@live.com,6146540929,61960,1969-05-03,2,,,,3392728242
7050523902,Colin,Éric,colin_éric@free.fr,1066138707,65395,1982-02-25,1,2.0,,,3392728242
5000650117,Germain,Alix,germain_alix@free.fr,8829050019,56906,1950-01-29,1,,,,2945965350
6625002714,Martel,Mathilde,martel_mathilde@dbmail.com,8984510691,42286,1979-04-18,4,1.0,,2.0,7713134262
8777083977,Blanc,Corinne,blanc_corinne@tele2.fr,5986273187,26880,1942-06-21,2,,,,6793816076
2112548330,Ferrand,Astrid,ferrand_astrid@tele2.fr,2239358314,78535,2000-05-19,4,2.0,1.0,,1083144912
1495769304,Martinez,Laurent,martinez_laurent@tele2.fr,2151527237,67059,1990-04-28,4,,3.0,,5877273185
5077820643,Petitjean,Catherine,petitjean_catherine@sfr.fr,9998710987,43887,2004-02-19,1,,,,3487627735
9812657694,Dufour,Hortense,dufour_hortense@tiscali.fr,5656466170,18751,1994-11-10,1,,,,8358901571
3248963704,Laporte,Aurélie,laporte_aurélie@club-internet.fr,6727823507,68465,1958-10-18,1,2.0,,,8894037471
4337869952,Joubert,Gilbert,joubert_gilbert@dbmail.com,7819933057,42887,1963-04-11,3,1.0,,,1291576549
7528380603,Humbert,Jeannine,humbert_jeannine@noos.fr,2069087177,27955,1972-01-09,1,,3.0,,4215140589
3852407244,Philippe,Margot,philippe_margot@bouygtel.fr,2219929730,60695,2005-02-02,5,1.0,2.0,2.0,2447515723
7773673339,Laroche,Julien,laroche_julien@sfr.fr,1634735335,35642,1995-07-05,1,,,,8030289257
5370299477,Riou,Martin,riou_martin@noos.fr,6306026450,43552,1972-03-27,5,1.0,,,2945965350
5149211572,Lemaire,Élisabeth,lemaire_élisabeth@sfr.fr,3626221325,88668,1944-03-06,7,,,1.0,5735019659
4062521212,Boyer,Bernadette,boyer_bernadette@tele2.fr,4652275893,90746,1954-12-29,4,2.0,2.0,,3487627735
3572837726,Voisin,Lorraine,voisin_lorraine@sfr.fr,6121358779,16920,1943-04-05,1,,3.0,,8236279818
3728257212,Charpentier,Thierry,charpentier_thierry@tiscali.fr,4483930497,37683,1981-01-30,7,2.0,,,1177570259
3512002886,Maillard,Margaux,maillard_margaux@live.com,1322018700,14910,1971-05-17,1,,,,1291576549
7213587482,Mendès,Augustin,mendès_augustin@ifrance.com,9043116334,22737,1997-06-27,1,,,,7713134262
1294404305,Gillet,Michelle,gillet_michelle@ifrance.com,0507098059,17053,1978-12-22,1,1.0,,,3392728242
5914772438,Navarro,Nicolas,navarro_nicolas@wanadoo.fr,2795492644,44317,1957-06-15,5,,3.0,1.0,3487627735
7744183806,Jacob,Stéphanie,jacob_stéphanie@noos.fr,6240806145,66654,1996-02-13,2,,2.0,,4131911466
9938581240,Grégoire,Catherine,grégoire_catherine@gmail.com,5412883237,39472,2000-07-14,1,,,,6356963178
6749310633,Fernandes,René,fernandes_rené@gmail.com,9465774246,64603,1943-05-05,1,,,,6774919538
6054979560,Brunet,Victoire,brunet_victoire@hotmail.fr,4016180088,93053,1937-02-07,1,,,,8894037471
4223622115,Thierry,Stéphanie,thierry_stéphanie@laposte.net,4656500810,24446,1994-04-08,2,,,,8283391142
9560548080,Gomez,Michelle,gomez_michelle@hotmail.fr,7993574473,66877,1977-12-31,1,,,,3038314745
8944274440,Ribeiro,Augustin,ribeiro_augustin@yahoo.fr,5004650946,12472,1981-07-30,7,2.0,,1.0,8358901571
7395495156,Moreno,Victor,moreno_victor@ifrance.com,7023940118,70526,1990-03-02,4,1.0,3.0,1.0,8970764836
2408921131,De Oliveira,Claire,de oliveira_claire@bouygtel.fr,9909034077,41788,2006-12-30,1,,,,7459875960
8068459895,Regnier,Anaïs,regnier_anaïs@hotmail.fr,1538149528,25217,1960-07-06,3,,,,3462875358
9420996001,Bègue,Roger,bègue_roger@laposte.net,2886186463,23998,1972-04-18,1,,,,1177570259
2205064949,Chartier,Monique,chartier_monique@sfr.fr,6684050924,64936,1974-09-01,1,,,,8654757824
6283295862,Bernard,Léon,bernard_léon@wanadoo.fr,4904242030,95386,1943-08-26,1,,,,7382270602
6187925694,Marty,Marcel,marty_marcel@ifrance.com,9756927517,90068,1936-12-16,1,2.0,,,3794479229
4070330626,Blin,Xavier,blin_xavier@voila.fr,3112369634,92005,1945-10-06,1,,2.0,,3030842343
8187396084,Chevallier,Bernadette,chevallier_bernadette@tele2.fr,6408084571,94844,1991-02-03,1,1.0,,,2945965350
6961551375,Lelièvre,Marthe,lelièvre_marthe@laposte.net,6955521487,36237,1992-11-28,1,,3.0,,9483825704
7613060214,Collet,Richard,collet_richard@laposte.net,8636255210,95845,1951-04-16,1,,,,4946804105
2038360537,Guillon,Juliette,guillon_juliette@gmail.com,5222360384,32159,1987-01-24,1,,,,8054020172
6878200248,Gallet,Adrien,gallet_adrien@orange.fr,5814728519,94540,1944-07-19,1,,,,7970714119
7335173577,Paris,Denis,paris_denis@free.fr,7124421800,28304,1965-09-21,1,,,,6356963178
8976964982,Laporte,Étienne,laporte_étienne@club-internet.fr,9526725483,47918,1937-04-15,3,,,,8358901571
3353629269,Hamel,Victoire,hamel_victoire@tele2.fr,0694635362,93685,1937-05-25,4,2.0,,,5664845352
9544953670,Renault,Pénélope,renault_pénélope@wanadoo.fr,0943551547,33251,1946-08-17,4,,1.0,,3030842343
4824718886,Imbert,Léon,imbert_léon@gmail.com,6354769905,69974,2003-02-06,7,2.0,1.0,3.0,7970714119
6368655499,Perez,Clémence,perez_clémence@dbmail.com,0538228629,78988,1958-05-30,1,,,,2369643785
6990712259,Allain,Alexandria,allain_alexandria@sfr.fr,9901819245,61775,1987-03-19,1,,,,7967163462
2218785927,Seguin,Charles,seguin_charles@live.com,7997685652,19551,1982-05-26,1,1.0,,,5877273185
8439155384,Raymond,Thierry,raymond_thierry@bouygtel.fr,4898436398,48922,1966-05-29,6,1.0,,3.0,2447515723
4462395896,Lamy,Nathalie,lamy_nathalie@noos.fr,9807248527,66516,1982-04-26,1,1.0,,,1177570259
2572254097,Andre,Victor,andre_victor@hotmail.fr,6521681920,83349,1970-09-08,4,1.0,,3.0,1231672681
7370655702,Dupré,Léon,dupré_léon@ifrance.com,9330507684,14334,1957-01-12,1,,,,4261260447
3076245798,Cousin,Élisabeth,cousin_élisabeth@club-internet.fr,1024576842,52107,2002-12-31,1,,,,8968339833
5815255835,Allain,André,allain_andré@tiscali.fr,6308010940,87553,1990-09-21,4,,,2.0,8654757824
7039282085,Lefebvre,Monique,lefebvre_monique@voila.fr,9437488520,42376,2008-01-03,4,1.0,3.0,,6356963178
3557394736,Payet,Grégoire,payet_grégoire@live.com,6063027543,49850,1970-06-24,2,,,,7970714119
8066453055,Leroux,Célina,leroux_célina@free.fr,5126534396,84547,1994-01-18,1,,,,6723047732
2160979437,Labbé,Richard,labbé_richard@hotmail.fr,9289326046,31466,1950-10-07,1,2.0,,3.0,9596329928
6716008708,Laroche,Gabrielle,laroche_gabrielle@club-internet.fr,0719221875,21257,1959-09-22,1,,,,1214418842
5142150018,Lebreton,Antoinette,lebreton_antoinette@hotmail.fr,9600288948,78498,1993-11-05,1,,,,8283391142
2654150243,Fabre,Yves,fabre_yves@orange.fr,5949024821,96653,1991-07-04,1,,2.0,,3498683433
7999039993,Weber,Noémi,weber_noémi@free.fr,5382678780,20559,2002-08-31,1,,,1.0,8970764836
1605018311,Legros,Patricia,legros_patricia@laposte.net,8251704051,18865,1964-10-22,1,,,,5735019659
6345220931,Munoz,Monique,munoz_monique@voila.fr,6427596628,95891,1978-06-27,7,2.0,2.0,3.0,2369643785
5680544365,Pierre,Susan,pierre_susan@hotmail.fr,9673270629,33412,1979-05-27,3,,,,8965668535
9478499457,Verdier,Vincent,verdier_vincent@voila.fr,1377937297,93750,1996-12-02,1,,,,7935233743
4394252746,Roy,Léon,roy_léon@orange.fr,6515417750,41965,1991-07-06,1,,,,4437557565
2492359023,Laporte,Luc,laporte_luc@orange.fr,3371431972,89155,2002-11-03,1,,,,2945965350
4724436427,Bègue,Daniel,bègue_daniel@yahoo.fr,8162682864,86447,1948-07-24,1,,,,4946804105
3907900473,Fabre,Isaac,fabre_isaac@gmail.com,7020500809,20565,1984-02-22,1,,1.0,,1291576549
7398106747,Baudry,André,baudry_andré@yahoo.fr,0754348157,66414,2003-04-22,1,,,,2829168963
5090012523,Schmitt,Jeannine,schmitt_jeannine@voila.fr,5592341337,12432,2000-03-27,1,,,,8283391142
1294941816,Martins,Sophie,martins_sophie@ifrance.com,6942332149,17075,1957-09-14,1,1.0,,,9072452886
6728135496,Noël,Marcel,noël_marcel@hotmail.fr,4325948877,74113,1955-08-09,2,,,,3431295653
5813175833,Rousseau,Joseph,rousseau_joseph@tele2.fr,2441194133,68011,1991-05-06,1,1.0,,,1291576549
1087640978,Rodriguez,Alexandrie,rodriguez_alexandrie@dbmail.com,3536141715,74189,1986-02-03,1,,,,1083144912
1416278204,Caron,Pauline,caron_pauline@yahoo.fr,0523589573,57341,1989-11-21,1,,,,5622045506
2125689131,Valette,Renée,valette_renée@dbmail.com,5683427270,22567,2000-03-09,1,,,,4131911466
6201868319,Pires,Julien,pires_julien@gmail.com,2295325957,84695,1975-11-28,1,,,,2740300555
4831222920,Delannoy,Chantal,delannoy_chantal@voila.fr,2442521307,87593,1963-09-05,1,,,,4526121248
8281275957,Blanc,Bernadette,blanc_bernadette@tiscali.fr,4247173104,32050,1953-04-28,7,1.0,,,3487627735
4327303941,Masse,Pierre,masse_pierre@dbmail.com,7136513945,32177,1974-09-26,1,,,,7970714119
1860705394,Chauvin,Sylvie,chauvin_sylvie@sfr.fr,3908915822,66884,1958-12-15,1,,,,7935233743
9966970558,Morin,Marianne,morin_marianne@yahoo.fr,3290365323,92925,1957-08-18,1,,,,1083144912
1312002103,Morvan,Étienne,morvan_étienne@laposte.net,1046897854,50399,1959-11-25,1,1.0,,,7919556033
5713304080,Delahaye,Antoinette,delahaye_antoinette@gmail.com,8404475972,97933,1966-09-18,1,,,1.0,7999060766
8095796343,Pires,Amélie,pires_amélie@orange.fr,8648064996,27603,1979-07-12,3,,,,4551123954
3137547243,Lecoq,Véronique,lecoq_véronique@voila.fr,0041436033,15272,1964-02-25,1,,,,4261260447
4596618195,Becker,Anouk,becker_anouk@free.fr,2449996715,64586,1957-12-04,1,,,,4437557565
1653483751,Grenier,Xavier,grenier_xavier@dbmail.com,5573203427,94390,1949-05-25,1,,,,2548185245
3257076614,Maillet,Julie,maillet_julie@sfr.fr,7066951942,57124,1997-12-28,1,,,,8358901571
5837075952,Dupré,Christophe,dupré_christophe@live.com,3281793744,80033,1973-12-31,5,1.0,,,3538927591
5990806481,Leblanc,Benoît,leblanc_benoît@tiscali.fr,4164614270,68381,1956-06-05,7,2.0,2.0,3.0,8030289257
3445277169,Hoarau,Jérôme,hoarau_jérôme@bouygtel.fr,8595956042,92523,1984-08-13,1,,,,8965668535
4391231128,Hervé,Agnès,hervé_agnès@free.fr,5141700710,26108,1970-07-25,1,,,,8030289257
5725638038,Vallée,Élisabeth,vallée_élisabeth@tiscali.fr,2549521919,91914,1985-10-03,1,,,,7382270602
2401821721,Rousset,Claire,rousset_claire@ifrance.com,1986490891,98265,1999-11-25,1,,,,5622045506
6256796937,Blanc,Élise,blanc_élise@wanadoo.fr,6883009441,63443,1998-01-03,7,2.0,2.0,,7999060766
6186233376,Bègue,Éléonore,bègue_éléonore@noos.fr,0053669030,73842,2005-05-03,2,,,,1214418842
3333953050,Bonnet,Lorraine,bonnet_lorraine@laposte.net,3484809809,31710,1938-04-29,1,2.0,,,2945965350
9807547036,Dumont,Dominique,dumont_dominique@noos.fr,7774801915,11763,1946-12-20,1,,,,2945965350
4883699959,Chrétien,Margaret,chrétien_margaret@laposte.net,2375829718,34283,2004-05-13,1,,,,4215140589
1416422435,Lemaire,Martin,lemaire_martin@tele2.fr,1828711464,21650,1939-10-23,1,,1.0,1.0,5366105887
8066542871,Martinez,Henri,martinez_henri@yahoo.fr,0376662034,13595,1983-05-21,4,1.0,3.0,,4131911466
3207199790,Hardy,Joséphine,hardy_joséphine@free.fr,1307263513,60732,1992-04-16,1,,,,8054020172
1072393419,Rivière,Aimée,rivière_aimée@bouygtel.fr,5232458520,33417,1949-03-25,4,,3.0,1.0,5664845352
4014457006,Mahe,Marthe,mahe_marthe@noos.fr,2297702155,86365,1986-05-28,2,,,,4261260447
7671471721,Besson,Victor,besson_victor@bouygtel.fr,3849091528,57741,1950-03-03,2,,,,3030842343
6957583821,Peron,Brigitte,peron_brigitte@gmail.com,8750633826,80429,1968-06-24,1,2.0,,,2548185245
6036651725,Riou,Gilles,riou_gilles@noos.fr,0038366963,32329,1973-04-14,3,,,,2548185245
7674480048,Briand,Maurice,briand_maurice@gmail.com,2278268533,85781,1984-02-02,1,,,,3498683433
4578799906,Masse,Victoire,masse_victoire@noos.fr,1096574895,20119,2003-12-27,5,1.0,1.0,,2557438769
5570352003,Jean,Aimée,jean_aimée@free.fr,7770042322,39415,1970-11-22,4,2.0,,,3706917257
4337318034,Peron,Léon,peron_léon@tele2.fr,3463629277,56647,1939-06-07,2,,,,5877273185
6632354161,Marchand,Victoire,marchand_victoire@wanadoo.fr,1069427150,38235,1996-04-12,1,,,,1291576549
9102514739,Ribeiro,Suzanne,ribeiro_suzanne@voila.fr,0604872650,82753,1955-08-29,1,,,,2945965350
6110302396,Leconte,Jules,leconte_jules@tiscali.fr,0550203700,71654,1943-08-23,1,2.0,1.0,,2740300555
8696530140,Rocher,François,rocher_françois@wanadoo.fr,6467391260,58415,1990-06-12,3,,,,2954742847
2075199815,Samson,Pauline,samson_pauline@yahoo.fr,0072301632,45534,1974-09-20,1,,,,7919556033
9327415619,Lévêque,Grégoire,lévêque_grégoire@laposte.net,0010891220,22900,1975-05-27,1,,,,1231672681
3546811352,Bigot,Pierre,bigot_pierre@gmail.com,2774991500,79562,1949-07-11,2,,,,8965668535
6302461734,Breton,Jules,breton_jules@wanadoo.fr,5556173289,88149,1971-08-28,1,,,,2945965350
8975658866,Brun,Benjamin,brun_benjamin@dbmail.com,9712635148,17455,1995-11-20,2,,,,2740300555
7821684890,Vasseur,Rémy,vasseur_rémy@yahoo.fr,6903042045,92433,2004-05-17,1,,,,4437557565
4550827176,Blondel,Dorothée,blondel_dorothée@club-internet.fr,0297834104,88036,1948-03-10,1,,,,6356963178
7636757547,Fernandes,Jérôme,fernandes_jérôme@ifrance.com,6723296379,24018,1972-05-18,2,,,,2587949349
8503878846,Collin,Nathalie,collin_nathalie@laposte.net,4300055842,72409,1942-05-23,5,1.0,1.0,,3038314745
2950389021,Dupuis,Benoît,dupuis_benoît@sfr.fr,9421174319,27103,1998-06-21,1,2.0,,,3538927591
2443566356,Weiss,Robert,weiss_robert@laposte.net,3248601261,72255,1959-08-26,7,1.0,1.0,3.0,2954742847
1590857498,Hamon,Inès,hamon_inès@noos.fr,1627435058,74500,1955-12-06,1,,,,8965668535
9018659159,Imbert,Anaïs,imbert_anaïs@hotmail.fr,3312133543,30276,1991-05-27,5,1.0,,,2587949349
3889914208,Didier,Théophile,didier_théophile@wanadoo.fr,1178322430,94784,1962-01-26,6,2.0,2.0,,3322968243
8944679103,Marchal,Manon,marchal_manon@noos.fr,6433692418,69551,1958-01-19,1,,,,7919556033
2183768576,Letellier,Noël,letellier_noël@tiscali.fr,9201349592,88079,1981-03-12,1,,,,9596329928
9929132659,Nguyen,Emmanuel,nguyen_emmanuel@gmail.com,6092795694,26344,1950-11-01,1,,,1.0,6050453215
7556600315,Diaz,Franck,diaz_franck@free.fr,5155705619,73361,1950-04-26,1,,,,9596329928
6915929231,Leconte,Célina,leconte_célina@laposte.net,2900788086,91423,2007-04-20,7,2.0,1.0,1.0,6793816076
9910693598,Gimenez,Gérard,gimenez_gérard@ifrance.com,0884194122,61958,1948-04-12,1,,,,3487627735
3896056618,Alexandre,Julien,alexandre_julien@wanadoo.fr,2584880402,66416,1983-04-04,1,,,,8236279818
8657939103,Cordier,Maggie,cordier_maggie@hotmail.fr,8798972744,19390,1976-05-05,1,,,,8054020172
2101593812,Rousset,Alix,rousset_alix@club-internet.fr,3517650335,11285,1955-05-06,1,,,,8970764836
2903123413,Lacombe,Danielle,lacombe_danielle@hotmail.fr,0749815460,56444,1973-03-26,1,,,,6774919538
4312409240,Cohen,Matthieu,cohen_matthieu@hotmail.fr,1211583138,99111,1994-10-01,3,,,,8970764836
8232790258,François,Suzanne,françois_suzanne@bouygtel.fr,5178168267,32471,1976-02-24,4,1.0,,1.0,7919556033
3541977470,Delaunay,Jacques,delaunay_jacques@orange.fr,3368022022,42577,1997-09-01,4,2.0,1.0,3.0,7713134262
2156473864,Pereira,Maggie,pereira_maggie@wanadoo.fr,9772920653,23928,1979-04-07,1,,,,3498683433
9415354512,Coste,Auguste,coste_auguste@sfr.fr,5408373502,94242,1965-07-08,5,2.0,,3.0,8283391142
9512200205,Lefebvre,Bernard,lefebvre_bernard@hotmail.fr,0990409531,88383,2002-05-17,1,,,,2557438769
4455339228,Michaud,Joséphine,michaud_joséphine@wanadoo.fr,4005140575,56440,1943-08-02,1,,,,8054020172
4964376236,Dumas,Daniel,dumas_daniel@ifrance.com,7092047962,49655,1969-04-27,1,,1.0,,8970764836
1378371441,Tessier,Marianne,tessier_marianne@sfr.fr,6501657083,59557,1963-08-19,1,,,,4131911466
9344937453,Valette,Théophile,valette_théophile@wanadoo.fr,4084677477,77312,1966-01-08,1,,1.0,,2587949349
